fk_tempo,fk_regiao,fk_cultura,diagnostico_causa_risco,total_custeio_contratado,total_contratos,taxa_inadimplencia_referencia_bcb,taxa_selic_mensal
2025-05-01,2,11,Oscilações de Mercado / Custo de Insumos,23237014.721204087,55,3.48,1.14
2025-05-01,8,5,Oscilações de Mercado / Custo de Insumos,5245014.941327118,153,3.48,1.14
2025-07-01,16,6,Oscilações de Mercado / Custo de Insumos,9530066.540538894,26,3.71,1.28
2025-07-01,10,11,Oscilações de Mercado / Custo de Insumos,4011080.3702670094,79,3.71,1.28
2025-07-01,6,8,Oscilações de Mercado / Custo de Insumos,23954834.310335558,52,3.71,1.28
2025-07-01,9,2,Oscilações de Mercado / Custo de Insumos,19836211.484493986,138,3.71,1.28
2025-08-01,7,1,Oscilações de Mercado / Custo de Insumos,17414907.665207222,140,3.78,1.16
2025-08-01,4,9,Oscilações de Mercado / Custo de Insumos,19540560.761057246,127,3.78,1.16
2025-10-01,2,11,Oscilações de Mercado / Custo de Insumos,13922100.85271331,129,3.72,1.28
2025-11-01,16,8,Oscilações de Mercado / Custo de Insumos,7052432.306844153,177,3.57,1.05
2025-11-01,7,1,Oscilações de Mercado / Custo de Insumos,9618994.70388117,127,3.57,1.05
2025-11-01,14,1,Oscilações de Mercado / Custo de Insumos,7320470.053320723,49,3.57,1.05
2025-12-01,16,8,Oscilações de Mercado / Custo de Insumos,21945776.891220193,150,3.49,1.22
2025-12-01,14,1,Oscilações de Mercado / Custo de Insumos,20325665.704387493,138,3.49,1.22
2026-03-01,4,9,Oscilações de Mercado / Custo de Insumos,18421912.606508493,160,3.92,1.21
2026-03-01,1,11,Oscilações de Mercado / Custo de Insumos,7354244.233104841,144,3.92,1.21
2026-04-01,12,12,Oscilações de Mercado / Custo de Insumos,2060004.1135492935,130,4.01,1.09
2026-04-01,9,4,Oscilações de Mercado / Custo de Insumos,22056317.096669193,167,4.01,1.09
2026-05-01,4,9,Oscilações de Mercado / Custo de Insumos,7225886.856226166,214,4.11,1.07
2026-06-01,15,3,Atraso de Transplante e Perda de Estufas,48599672.02681518,337,3.98,1.12
2026-06-01,7,1,Oscilações de Mercado / Custo de Insumos,3388477.8629414667,61,3.98,1.12
2026-07-01,16,8,Oscilações de Mercado / Custo de Insumos,12454860.633962879,62,4.19,1.22
2026-08-01,8,5,Oscilações de Mercado / Custo de Insumos,23998517.694312714,82,3.2,0.85
2026-09-01,16,6,Oscilações de Mercado / Custo de Insumos,20641989.299947705,211,3.2,0.85
2026-09-01,13,13,Oscilações de Mercado / Custo de Insumos,6676760.521137716,150,3.2,0.85
2026-10-01,6,8,Oscilações de Mercado / Custo de Insumos,7724483.678741405,182,3.2,0.85
2026-10-01,2,11,Oscilações de Mercado / Custo de Insumos,7676489.26206818,90,3.2,0.85
2026-10-01,14,1,Oscilações de Mercado / Custo de Insumos,23232300.827433757,204,3.2,0.85
2020-02-01,3,1,Oscilações de Mercado / Custo de Insumos,25953104.95760566,109,2.38,0.29
2020-02-01,9,2,Oscilações de Mercado / Custo de Insumos,12893118.794506885,85,2.38,0.29
2020-03-01,3,1,Oscilações de Mercado / Custo de Insumos,21732568.273762714,145,2.44,0.34
2020-03-01,9,4,Oscilações de Mercado / Custo de Insumos,21595439.829827875,157,2.44,0.34
2020-04-01,15,3,Oscilações de Mercado / Custo de Insumos,35894251.61495982,135,2.48,0.28
2020-04-01,4,9,Oscilações de Mercado / Custo de Insumos,15930766.73819005,204,2.48,0.28
2020-05-01,15,3,Oscilações de Mercado / Custo de Insumos,30153749.86350427,325,2.49,0.24
2020-06-01,11,11,Oscilações de Mercado / Custo de Insumos,20820038.786400273,161,2.06,0.21
2020-06-01,13,13,Oscilações de Mercado / Custo de Insumos,4458554.423090041,126,2.06,0.21
2020-06-01,8,5,Oscilações de Mercado / Custo de Insumos,18881384.998968136,177,2.06,0.21
2020-06-01,8,1,Oscilações de Mercado / Custo de Insumos,6409241.620146449,183,2.06,0.21
2020-07-01,10,11,Oscilações de Mercado / Custo de Insumos,27292876.534514073,172,1.94,0.19
2020-08-01,3,10,Oscilações de Mercado / Custo de Insumos,18829054.986377448,34,1.74,0.16
2020-09-01,12,12,Oscilações de Mercado / Custo de Insumos,5277930.062765809,66,1.66,0.16
2020-09-01,8,5,Oscilações de Mercado / Custo de Insumos,6340311.18585616,143,1.66,0.16
2020-10-01,10,11,Oscilações de Mercado / Custo de Insumos,21655568.094166473,193,1.59,0.16
2020-10-01,5,7,Oscilações de Mercado / Custo de Insumos,14927244.958579792,200,1.59,0.16
2020-11-01,14,1,Oscilações de Mercado / Custo de Insumos,16695231.434248907,215,1.6,0.15
2020-12-01,6,8,Oscilações de Mercado / Custo de Insumos,26868183.190313157,213,1.52,0.16
2020-12-01,14,1,Oscilações de Mercado / Custo de Insumos,27893398.54119462,181,1.52,0.16
2021-01-01,6,8,Oscilações de Mercado / Custo de Insumos,20354347.324279834,84,1.67,0.15
2021-02-01,7,1,Oscilações de Mercado / Custo de Insumos,3776385.133751955,34,1.65,0.13
2021-02-01,5,7,Oscilações de Mercado / Custo de Insumos,13948898.209427532,178,1.65,0.13
2021-03-01,3,10,Oscilações de Mercado / Custo de Insumos,2158205.478467329,143,1.72,0.2
2021-04-01,3,1,Oscilações de Mercado / Custo de Insumos,12818037.401024967,61,1.78,0.21
2021-07-01,6,8,Oscilações de Mercado / Custo de Insumos,14854089.683642233,198,1.74,0.36
2021-08-01,11,11,Oscilações de Mercado / Custo de Insumos,8151134.9892751025,34,1.72,0.43
2021-09-01,9,4,Oscilações de Mercado / Custo de Insumos,16041084.9611865,208,1.68,0.44
2021-12-01,11,11,Oscilações de Mercado / Custo de Insumos,6136448.916612914,213,1.63,0.77
2022-01-01,14,1,Oscilações de Mercado / Custo de Insumos,25051464.641853776,81,1.69,0.73
2022-06-01,15,11,Oscilações de Mercado / Custo de Insumos,12397518.781664489,197,1.76,1.02
2022-07-01,12,12,Estiagem Severa (Quebra de Grãos / Soja),21275843.959812954,167,1.86,1.03
2022-07-01,9,2,Oscilações de Mercado / Custo de Insumos,15555825.322539026,136,1.86,1.03
2022-08-01,8,1,Oscilações de Mercado / Custo de Insumos,14772839.007766128,128,1.94,1.17
2022-09-01,8,1,Oscilações de Mercado / Custo de Insumos,16467920.982491333,127,2,1.07
2022-10-01,8,1,Oscilações de Mercado / Custo de Insumos,19702338.867090438,217,2.17,1.02
2023-01-01,11,11,Estiagem Severa (Quebra de Grãos / Soja),22775371.51665797,136,2.38,1.12
2023-02-01,16,8,Oscilações de Mercado / Custo de Insumos,14357107.928698728,155,2.46,0.92
2023-02-01,12,12,Estiagem Severa (Quebra de Grãos / Soja),27339580.848245718,70,2.46,0.92
2023-03-01,11,11,Estiagem Severa (Quebra de Grãos / Soja),7977752.861731298,157,2.54,1.17
2023-04-01,1,11,Estiagem Severa (Quebra de Grãos / Soja),14235328.944645124,218,2.9,0.92
2023-06-01,1,11,Estiagem Severa (Quebra de Grãos / Soja),24800748.366882782,96,3.15,1.07
2023-06-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),11642612.999301234,89,3.15,1.07
2023-08-01,15,3,Oscilações de Mercado / Custo de Insumos,24912502.878233105,251,3.5,1.14
2023-08-01,7,1,Estiagem Severa (Quebra de Grãos / Soja),22587270.163473338,70,3.5,1.14
2023-08-01,12,12,Estiagem Severa (Quebra de Grãos / Soja),11585953.695605755,143,3.5,1.14
2023-08-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),23262748.116981905,164,3.5,1.14
2023-09-01,15,3,Oscilações de Mercado / Custo de Insumos,10025269.182940599,281,3.52,0.97
2023-09-01,6,8,Estiagem Severa (Quebra de Grãos / Soja),8530356.808317728,152,3.52,0.97
2023-09-01,12,12,Estiagem Severa (Quebra de Grãos / Soja),17375279.981877733,91,3.52,0.97
2023-10-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),16532176.576001236,164,3.67,1
2023-12-01,3,1,Oscilações de Mercado / Custo de Insumos,23420260.106287885,183,3.31,0.89
2023-12-01,5,7,Oscilações de Mercado / Custo de Insumos,3895093.332213711,82,3.31,0.89
2024-01-01,3,10,Oscilações de Mercado / Custo de Insumos,15608486.354485273,178,3.57,0.97
2024-02-01,5,7,Oscilações de Mercado / Custo de Insumos,13265201.850251269,144,3.56,0.8
2024-03-01,5,7,Oscilações de Mercado / Custo de Insumos,27157932.912939798,126,3.45,0.83
2024-05-01,8,1,Enchentes Históricas / Calamidade Hídrica,9081034.947920337,207,3.54,0.83
2024-06-01,15,3,Enchentes Históricas / Calamidade Hídrica,37761382.47567047,229,3.36,0.79
2024-07-01,10,11,Oscilações de Mercado / Custo de Insumos,20019889.986194994,164,3.2,0.91
2024-09-01,16,6,Oscilações de Mercado / Custo de Insumos,3441513.9305302883,121,3.19,0.84
2024-10-01,16,8,Oscilações de Mercado / Custo de Insumos,20737734.744062275,42,3.14,0.93
2024-10-01,16,6,Oscilações de Mercado / Custo de Insumos,22542539.697477814,183,3.14,0.93
2024-10-01,4,9,Oscilações de Mercado / Custo de Insumos,14499042.72280723,112,3.14,0.93
2024-10-01,3,1,Oscilações de Mercado / Custo de Insumos,21431233.272629343,139,3.14,0.93
2024-11-01,10,11,Oscilações de Mercado / Custo de Insumos,4266780.045293285,167,3.09,0.79
2024-11-01,12,12,Oscilações de Mercado / Custo de Insumos,4247288.865752745,192,3.09,0.79
2025-02-01,15,3,Atraso de Transplante e Perda de Estufas,17134678.373429682,228,3.26,0.99
2025-03-01,15,11,Oscilações de Mercado / Custo de Insumos,7523211.391542646,156,3.2,0.96
2025-03-01,9,4,Oscilações de Mercado / Custo de Insumos,4811244.522960652,186,3.2,0.96
2025-05-01,7,1,Oscilações de Mercado / Custo de Insumos,23632907.27259293,204,3.48,1.14
2025-09-01,4,9,Oscilações de Mercado / Custo de Insumos,15984879.312506732,36,3.65,1.22
2025-09-01,8,5,Oscilações de Mercado / Custo de Insumos,27992501.668884948,38,3.65,1.22
2025-10-01,16,6,Oscilações de Mercado / Custo de Insumos,20425179.57707676,159,3.72,1.28
2025-10-01,9,2,Oscilações de Mercado / Custo de Insumos,14698927.576030966,206,3.72,1.28
2025-11-01,2,11,Oscilações de Mercado / Custo de Insumos,19944349.70627223,81,3.57,1.05
2025-11-01,8,5,Oscilações de Mercado / Custo de Insumos,22586923.17480011,71,3.57,1.05
2025-12-01,15,11,Oscilações de Mercado / Custo de Insumos,5542677.527281972,157,3.49,1.22
2025-12-01,12,12,Oscilações de Mercado / Custo de Insumos,9820798.331045343,116,3.49,1.22
2026-01-01,7,1,Oscilações de Mercado / Custo de Insumos,21701819.431934666,71,3.76,1.16
2026-02-01,15,11,Oscilações de Mercado / Custo de Insumos,17349326.98996949,110,4.01,1
2026-02-01,11,11,Oscilações de Mercado / Custo de Insumos,8884304.103274569,121,4.01,1
2026-02-01,8,1,Oscilações de Mercado / Custo de Insumos,24738394.135678545,163,4.01,1
2026-02-01,9,4,Oscilações de Mercado / Custo de Insumos,5195537.061320579,122,4.01,1
2026-03-01,8,1,Oscilações de Mercado / Custo de Insumos,12152429.779421385,186,3.92,1.21
2026-04-01,16,8,Oscilações de Mercado / Custo de Insumos,19826764.42850356,67,4.01,1.09
2026-04-01,4,9,Oscilações de Mercado / Custo de Insumos,2623251.723595351,152,4.01,1.09
2026-05-01,3,10,Oscilações de Mercado / Custo de Insumos,27772791.02098258,70,4.11,1.07
2026-06-01,3,10,Oscilações de Mercado / Custo de Insumos,22942495.861160632,76,3.98,1.12
2026-08-01,16,8,Oscilações de Mercado / Custo de Insumos,4299461.065606119,190,3.2,0.85
2026-10-01,1,11,Oscilações de Mercado / Custo de Insumos,24927640.773643658,17,3.2,0.85
2026-11-01,3,1,Oscilações de Mercado / Custo de Insumos,27277403.974850707,50,3.2,0.85
2026-12-01,13,13,Oscilações de Mercado / Custo de Insumos,3153720.507438581,182,3.2,0.85
2020-01-01,2,11,Oscilações de Mercado / Custo de Insumos,12276357.458939694,73,2.41,0.38
2020-01-01,3,10,Oscilações de Mercado / Custo de Insumos,4173888.584759905,204,2.41,0.38
2020-03-01,6,8,Oscilações de Mercado / Custo de Insumos,8997710.976339681,118,2.44,0.34
2020-05-01,11,11,Oscilações de Mercado / Custo de Insumos,11435918.077244435,52,2.49,0.24
2020-05-01,9,4,Oscilações de Mercado / Custo de Insumos,4773006.256503433,199,2.49,0.24
2020-06-01,3,10,Oscilações de Mercado / Custo de Insumos,27309992.522989314,113,2.06,0.21
2020-07-01,1,11,Oscilações de Mercado / Custo de Insumos,9156235.895950422,62,1.94,0.19
2020-07-01,2,11,Oscilações de Mercado / Custo de Insumos,27857223.382890336,31,1.94,0.19
2020-07-01,9,2,Oscilações de Mercado / Custo de Insumos,9514560.972223144,130,1.94,0.19
2020-08-01,11,11,Oscilações de Mercado / Custo de Insumos,20061812.41407602,118,1.74,0.16
2020-08-01,1,11,Oscilações de Mercado / Custo de Insumos,23024970.940594535,40,1.74,0.16
2020-08-01,5,7,Oscilações de Mercado / Custo de Insumos,3130135.5132321995,158,1.74,0.16
2020-09-01,2,11,Oscilações de Mercado / Custo de Insumos,8895804.983066345,134,1.66,0.16
2020-09-01,5,7,Oscilações de Mercado / Custo de Insumos,3918871.725370579,131,1.66,0.16
2020-10-01,3,10,Oscilações de Mercado / Custo de Insumos,18197529.791712992,152,1.59,0.16
2020-12-01,13,13,Oscilações de Mercado / Custo de Insumos,22539370.945617232,67,1.52,0.16
2020-12-01,8,5,Oscilações de Mercado / Custo de Insumos,13368099.135982478,136,1.52,0.16
2021-02-01,15,11,Oscilações de Mercado / Custo de Insumos,10254383.372872692,75,1.65,0.13
2021-02-01,11,11,Oscilações de Mercado / Custo de Insumos,9515741.407193063,28,1.65,0.13
2021-02-01,2,11,Oscilações de Mercado / Custo de Insumos,12136471.123533003,214,1.65,0.13
2021-02-01,9,2,Oscilações de Mercado / Custo de Insumos,20091836.90731732,169,1.65,0.13
2021-03-01,11,11,Oscilações de Mercado / Custo de Insumos,22173179.83386291,47,1.72,0.2
2021-03-01,1,11,Oscilações de Mercado / Custo de Insumos,11779340.443732763,40,1.72,0.2
2021-04-01,1,11,Oscilações de Mercado / Custo de Insumos,17256844.505006067,71,1.78,0.21
2021-05-01,9,2,Oscilações de Mercado / Custo de Insumos,7205943.422231764,26,1.81,0.27
2021-06-01,15,3,Oscilações de Mercado / Custo de Insumos,32970020.886033677,99,1.71,0.31
2021-06-01,16,8,Oscilações de Mercado / Custo de Insumos,24687759.951597564,70,1.71,0.31
2021-07-01,8,5,Oscilações de Mercado / Custo de Insumos,20060390.314000245,54,1.74,0.36
2021-08-01,9,4,Oscilações de Mercado / Custo de Insumos,12590231.950658435,52,1.72,0.43
2021-09-01,1,11,Oscilações de Mercado / Custo de Insumos,7975123.746902994,19,1.68,0.44
2021-09-01,9,2,Oscilações de Mercado / Custo de Insumos,25368853.819793694,159,1.68,0.44
2021-10-01,5,7,Oscilações de Mercado / Custo de Insumos,7806386.555095207,171,1.68,0.49
2021-11-01,15,11,Oscilações de Mercado / Custo de Insumos,9343755.951664023,61,1.73,0.59
2021-11-01,9,4,Oscilações de Mercado / Custo de Insumos,7186190.979441702,151,1.73,0.59
2021-12-01,10,11,Oscilações de Mercado / Custo de Insumos,7684646.361027528,142,1.63,0.77
2021-12-01,7,1,Oscilações de Mercado / Custo de Insumos,25714035.927433174,122,1.63,0.77
2021-12-01,3,10,Oscilações de Mercado / Custo de Insumos,24348558.86873723,132,1.63,0.77
2022-01-01,16,6,Oscilações de Mercado / Custo de Insumos,12299992.194933541,127,1.69,0.73
2022-02-01,3,1,Oscilações de Mercado / Custo de Insumos,8823267.389559358,133,1.61,0.76
2022-03-01,3,1,Oscilações de Mercado / Custo de Insumos,25380488.41642035,41,1.77,0.93
2022-05-01,5,7,Oscilações de Mercado / Custo de Insumos,21320691.160749774,96,1.79,1.03
2022-07-01,6,8,Estiagem Severa (Quebra de Grãos / Soja),17871378.397320542,76,1.86,1.03
2022-07-01,13,13,Oscilações de Mercado / Custo de Insumos,7843549.067005278,124,1.86,1.03
2022-08-01,6,8,Estiagem Severa (Quebra de Grãos / Soja),24127470.573691603,167,1.94,1.17
2022-08-01,8,5,Oscilações de Mercado / Custo de Insumos,27776653.78080026,211,1.94,1.17
2022-09-01,16,6,Oscilações de Mercado / Custo de Insumos,24085241.30226914,106,2,1.07
2022-09-01,3,10,Oscilações de Mercado / Custo de Insumos,1829346.9207788685,173,2,1.07
2022-10-01,4,9,Estiagem Severa (Quebra de Grãos / Soja),9685245.454006586,82,2.17,1.02
2022-11-01,3,1,Oscilações de Mercado / Custo de Insumos,10203459.799478939,15,2.21,1.02
2022-12-01,7,1,Estiagem Severa (Quebra de Grãos / Soja),13074014.446365923,98,2.18,1.12
2023-01-01,16,8,Oscilações de Mercado / Custo de Insumos,24922377.32847352,47,2.38,1.12
2023-01-01,6,8,Estiagem Severa (Quebra de Grãos / Soja),6188043.655187627,120,2.38,1.12
2023-01-01,8,1,Oscilações de Mercado / Custo de Insumos,16288638.057909312,98,2.38,1.12
2023-02-01,3,10,Oscilações de Mercado / Custo de Insumos,24548739.64169957,63,2.46,0.92
2023-02-01,5,7,Oscilações de Mercado / Custo de Insumos,12696772.993049849,173,2.46,0.92
2023-02-01,8,1,Oscilações de Mercado / Custo de Insumos,27676418.569884714,140,2.46,0.92
2023-03-01,3,1,Oscilações de Mercado / Custo de Insumos,12621416.775769662,133,2.54,1.17
2023-03-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),14697679.838938512,180,2.54,1.17
2023-04-01,6,8,Estiagem Severa (Quebra de Grãos / Soja),2760791.3856588257,42,2.9,0.92
2023-05-01,13,13,Oscilações de Mercado / Custo de Insumos,23758620.58878049,207,3.1,1.12
2023-05-01,14,1,Oscilações de Mercado / Custo de Insumos,24565310.593342416,40,3.1,1.12
2023-06-01,4,9,Estiagem Severa (Quebra de Grãos / Soja),21147369.282384753,173,3.15,1.07
2023-06-01,8,5,Oscilações de Mercado / Custo de Insumos,8023656.228907379,175,3.15,1.07
2023-07-01,15,11,Oscilações de Mercado / Custo de Insumos,15399942.770568913,86,3.34,1.07
2023-07-01,10,11,Estiagem Severa (Quebra de Grãos / Soja),12249156.859498793,147,3.34,1.07
2023-07-01,9,2,Oscilações de Mercado / Custo de Insumos,17020419.795485303,49,3.34,1.07
2023-07-01,9,4,Oscilações de Mercado / Custo de Insumos,17790745.12274606,120,3.34,1.07
2023-08-01,8,1,Oscilações de Mercado / Custo de Insumos,9713985.14807163,51,3.5,1.14
2023-09-01,3,1,Oscilações de Mercado / Custo de Insumos,17442629.22266712,49,3.52,0.97
2023-11-01,13,13,Oscilações de Mercado / Custo de Insumos,26490539.90047851,165,3.75,0.92
2023-12-01,7,1,Estiagem Severa (Quebra de Grãos / Soja),23348990.76722026,24,3.31,0.89
2023-12-01,6,8,Estiagem Severa (Quebra de Grãos / Soja),5446988.244979282,28,3.31,0.89
2024-01-01,11,11,Oscilações de Mercado / Custo de Insumos,4980285.412867637,163,3.57,0.97
2024-02-01,15,11,Oscilações de Mercado / Custo de Insumos,6770005.022176542,72,3.56,0.8
2024-02-01,11,11,Oscilações de Mercado / Custo de Insumos,5710029.782294614,197,3.56,0.8
2024-02-01,12,12,Oscilações de Mercado / Custo de Insumos,21118755.42756035,126,3.56,0.8
2024-03-01,15,3,Atraso de Transplante e Perda de Estufas,28466720.802639894,261,3.45,0.83
2024-04-01,7,1,Oscilações de Mercado / Custo de Insumos,5903927.048713777,138,3.54,0.89
2024-04-01,12,12,Oscilações de Mercado / Custo de Insumos,16212408.840003688,73,3.54,0.89
2024-04-01,8,5,Oscilações de Mercado / Custo de Insumos,8408714.728542075,189,3.54,0.89
2024-05-01,7,1,Oscilações de Mercado / Custo de Insumos,23225975.64225196,194,3.54,0.83
2024-06-01,6,8,Oscilações de Mercado / Custo de Insumos,24768249.959898856,84,3.36,0.79
2024-06-01,3,10,Enchentes Históricas / Calamidade Hídrica,2561670.1650115876,163,3.36,0.79
2024-09-01,15,11,Oscilações de Mercado / Custo de Insumos,3512593.3281868934,84,3.19,0.84
2024-09-01,5,7,Oscilações de Mercado / Custo de Insumos,16611652.669776179,179,3.19,0.84
2024-10-01,11,11,Oscilações de Mercado / Custo de Insumos,5493142.241070354,99,3.14,0.93
2024-10-01,12,12,Oscilações de Mercado / Custo de Insumos,4356137.7682696525,80,3.14,0.93
2024-10-01,14,1,Oscilações de Mercado / Custo de Insumos,7075731.091962529,63,3.14,0.93
2024-11-01,9,2,Oscilações de Mercado / Custo de Insumos,17872996.23234642,21,3.09,0.79
2024-12-01,3,10,Oscilações de Mercado / Custo de Insumos,15617870.09961412,145,2.77,0.93
2025-01-01,2,11,Oscilações de Mercado / Custo de Insumos,2615228.717834771,177,3.12,1.01
2025-03-01,8,5,Oscilações de Mercado / Custo de Insumos,16821752.855642714,64,3.2,0.96
2025-04-01,9,2,Oscilações de Mercado / Custo de Insumos,5468631.355896924,41,3.48,1.06
2025-06-01,2,11,Oscilações de Mercado / Custo de Insumos,3900716.3689458705,90,3.51,1.1
2025-06-01,8,5,Oscilações de Mercado / Custo de Insumos,14956424.581004057,24,3.51,1.1
2025-06-01,9,2,Oscilações de Mercado / Custo de Insumos,5843225.01041668,135,3.51,1.1
2025-07-01,3,10,Oscilações de Mercado / Custo de Insumos,13593232.062966624,209,3.71,1.28
2025-07-01,8,1,Oscilações de Mercado / Custo de Insumos,2518412.1212836304,71,3.71,1.28
2025-07-01,9,4,Oscilações de Mercado / Custo de Insumos,15206052.328435607,181,3.71,1.28
2025-09-01,15,3,Atraso de Transplante e Perda de Estufas,36696029.690370515,233,3.65,1.22
2025-09-01,12,12,Oscilações de Mercado / Custo de Insumos,8268974.578690742,100,3.65,1.22
2025-09-01,9,2,Oscilações de Mercado / Custo de Insumos,7231495.883514019,153,3.65,1.22
2025-10-01,8,1,Oscilações de Mercado / Custo de Insumos,17670788.942243285,157,3.72,1.28
2026-01-01,4,9,Oscilações de Mercado / Custo de Insumos,25082867.902953446,45,3.76,1.16
2026-01-01,14,1,Oscilações de Mercado / Custo de Insumos,8910925.767703917,22,3.76,1.16
2026-02-01,1,11,Oscilações de Mercado / Custo de Insumos,26506176.000580315,157,4.01,1
2026-03-01,3,10,Oscilações de Mercado / Custo de Insumos,2741593.2829446974,187,3.92,1.21
2026-03-01,9,4,Oscilações de Mercado / Custo de Insumos,4035943.015889311,114,3.92,1.21
2026-04-01,15,3,Atraso de Transplante e Perda de Estufas,25610810.919748906,159,4.01,1.09
2026-04-01,8,5,Oscilações de Mercado / Custo de Insumos,22947475.078959923,189,4.01,1.09
2026-05-01,8,5,Oscilações de Mercado / Custo de Insumos,7704989.221777265,31,4.11,1.07
2026-06-01,4,9,Oscilações de Mercado / Custo de Insumos,3429724.525515212,188,3.98,1.12
2026-06-01,3,1,Oscilações de Mercado / Custo de Insumos,11081815.438835422,29,3.98,1.12
2026-06-01,13,13,Oscilações de Mercado / Custo de Insumos,18067805.06370395,211,3.98,1.12
2026-06-01,8,1,Oscilações de Mercado / Custo de Insumos,14410934.46523442,107,3.98,1.12
2026-08-01,13,13,Oscilações de Mercado / Custo de Insumos,9019356.007550465,105,3.2,0.85
2026-09-01,6,8,Oscilações de Mercado / Custo de Insumos,23961258.222051155,85,3.2,0.85
2026-09-01,9,2,Oscilações de Mercado / Custo de Insumos,3048200.944836473,54,3.2,0.85
2026-10-01,7,1,Oscilações de Mercado / Custo de Insumos,15738967.989387397,76,3.2,0.85
2026-10-01,8,5,Oscilações de Mercado / Custo de Insumos,23199622.022447664,126,3.2,0.85
2026-10-01,9,4,Oscilações de Mercado / Custo de Insumos,7576796.988854587,53,3.2,0.85
2026-12-01,1,11,Oscilações de Mercado / Custo de Insumos,16445292.61341408,146,3.2,0.85
2020-01-01,15,11,Oscilações de Mercado / Custo de Insumos,17437474.13819796,203,2.41,0.38
2020-02-01,8,1,Oscilações de Mercado / Custo de Insumos,3753226.8644099953,59,2.38,0.29
2020-03-01,10,11,Oscilações de Mercado / Custo de Insumos,18130410.922882017,215,2.44,0.34
2020-03-01,12,12,Oscilações de Mercado / Custo de Insumos,14172031.039243072,49,2.44,0.34
2020-05-01,6,8,Oscilações de Mercado / Custo de Insumos,27565686.291444886,130,2.49,0.24
2020-05-01,14,1,Oscilações de Mercado / Custo de Insumos,6368400.439930776,213,2.49,0.24
2020-08-01,2,11,Oscilações de Mercado / Custo de Insumos,15197170.85015657,74,1.74,0.16
2020-12-01,9,2,Oscilações de Mercado / Custo de Insumos,19826386.266586024,90,1.52,0.16
2021-01-01,15,3,Oscilações de Mercado / Custo de Insumos,16669987.412971728,203,1.67,0.15
2021-01-01,7,1,Oscilações de Mercado / Custo de Insumos,24865431.17832652,79,1.67,0.15
2021-01-01,12,12,Oscilações de Mercado / Custo de Insumos,22161249.197298843,33,1.67,0.15
2021-02-01,1,11,Oscilações de Mercado / Custo de Insumos,25779663.751730587,199,1.65,0.13
2021-03-01,15,11,Oscilações de Mercado / Custo de Insumos,23350475.764587026,49,1.72,0.2
2021-03-01,8,1,Oscilações de Mercado / Custo de Insumos,21947470.277729373,37,1.72,0.2
2021-04-01,11,11,Oscilações de Mercado / Custo de Insumos,9863763.682001494,137,1.78,0.21
2021-04-01,12,12,Oscilações de Mercado / Custo de Insumos,4116295.4521799404,147,1.78,0.21
2021-06-01,1,11,Oscilações de Mercado / Custo de Insumos,3433343.697794526,123,1.71,0.31
2021-08-01,12,12,Oscilações de Mercado / Custo de Insumos,9362120.494894702,156,1.72,0.43
2021-09-01,7,1,Oscilações de Mercado / Custo de Insumos,16851195.56531369,78,1.68,0.44
2021-10-01,15,3,Oscilações de Mercado / Custo de Insumos,12663193.908788804,171,1.68,0.49
2021-10-01,8,5,Oscilações de Mercado / Custo de Insumos,18598067.98159479,169,1.68,0.49
2021-12-01,6,8,Oscilações de Mercado / Custo de Insumos,9960597.083678244,102,1.63,0.77
2022-01-01,11,11,Estiagem Severa (Quebra de Grãos / Soja),11580704.086529527,145,1.69,0.73
2022-01-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),12489193.778558932,107,1.69,0.73
2022-02-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),10844034.19588942,19,1.61,0.76
2022-03-01,9,2,Oscilações de Mercado / Custo de Insumos,4166828.3671333264,65,1.77,0.93
2022-04-01,15,3,Oscilações de Mercado / Custo de Insumos,34850094.72780104,188,1.78,0.83
2022-05-01,12,12,Estiagem Severa (Quebra de Grãos / Soja),27983061.688624874,213,1.79,1.03
2022-05-01,1,11,Estiagem Severa (Quebra de Grãos / Soja),16680165.040478893,40,1.79,1.03
2022-05-01,14,1,Oscilações de Mercado / Custo de Insumos,23927194.241618846,130,1.79,1.03
2022-06-01,8,5,Oscilações de Mercado / Custo de Insumos,21124656.30162896,98,1.76,1.02
2022-06-01,9,2,Oscilações de Mercado / Custo de Insumos,9581475.363117915,156,1.76,1.02
2022-07-01,3,1,Oscilações de Mercado / Custo de Insumos,23751034.26442103,162,1.86,1.03
2022-07-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),17722704.02582611,68,1.86,1.03
2022-07-01,8,1,Oscilações de Mercado / Custo de Insumos,26107109.81971458,23,1.86,1.03
2022-08-01,15,11,Oscilações de Mercado / Custo de Insumos,13940575.603249243,174,1.94,1.17
2022-09-01,12,12,Estiagem Severa (Quebra de Grãos / Soja),24878813.891011924,147,2,1.07
2022-09-01,1,11,Estiagem Severa (Quebra de Grãos / Soja),13995314.22977357,72,2,1.07
2022-09-01,2,11,Estiagem Severa (Quebra de Grãos / Soja),23282609.23609222,152,2,1.07
2022-10-01,9,2,Oscilações de Mercado / Custo de Insumos,5964183.021851021,40,2.17,1.02
